Unnamed__0,nuclear_consumption,country
11692,,martinique
10221,,jordan
11369,,madagascar
13952,,north america
21937,,zimbabwe
18201,,south korea and other oecd asia (eia)
18143,80.333,south korea
16100,,peru
16413,0.0,poland
6940,,european union (27)
17491,,serbia and montenegro
17659,32.558,slovakia
16441,0.0,poland
10143,55.896,japan
14075,23.299,north america (ei)
6440,,eurasia (eia)
7491,,gabon
16306,0.0,philippines
4151,,chad
16892,20.917,romania
8857,0.0,hong kong
3178,,bulgaria
8431,,guatemala
8873,,hungary
19215,,tanzania
32,,afghanistan
20378,,united arab emirates
19662,,tunisia
15889,,paraguay
20853,,upper-middle-income countries
8692,,high-income countries
7557,,gabon
10041,,jamaica
18172,425.773,south korea
278,0.0,africa (ei)
21276,,vietnam
7849,,ghana
8055,0.0,greece
21207,,vietnam
46,,afghanistan
14424,0.0,north macedonia
2325,,belgium
1851,,bahamas
9933,,italy
5107,,cyprus
18791,,switzerland
15784,,palestine
14019,43.102,north america
4982,,cuba
12118,,middle east (ei)
14785,,oecd (shift)
16019,,persian gulf (shift)
6048,0.0,egypt
18112,,south korea
3403,,burundi
13116,,netherlands
20462,4.1,united arab emirates
18274,58.636,south and central america (ei)
14269,,north america (shift)
2188,,barbados
16834,,romania
16659,,qatar
17631,,singapore
13101,,netherlands
19257,,tanzania
18744,181.713,sweden
13562,,niger
4395,258.69,china
17254,,sao tome and principe
9802,,israel
3756,251.141,canada
6451,,eurasia (shift)
1431,,asia and oceania (shift)
8251,,grenada
6338,,eswatini
21578,175.311,world
10491,,kuwait
5490,,denmark
12335,,moldova
10557,,laos
11742,,mauritania
8674,,high-income countries
17096,,saint lucia
20391,,united arab emirates
12793,,myanmar
13133,,netherlands
10731,,liberia
10951,,low-income countries
15433,,oman
15855,,papua new guinea
13452,,nicaragua
21493,,western sahara
6372,,ethiopia
13203,10.3,netherlands
21682,,yugoslavia
5556,,dominica
11523,0.0,malaysia
15646,,other non-oecd - europe and eurasia (eia)
12607,,morocco
11238,,macao
2774,,botswana
196,,africa
14624,6075.982,oecd (ei)
8076,0.0,greece
1877,,bahamas
19701,,tunisia
19063,,taiwan
11663,,malta
9177,,india
1075,18.19,argentina
4545,,comoros
10876,,libya
14267,,north america (shift)
13299,,new zealand
6173,,eritrea
12298,,middle east (shift)
12229,,middle east (shift)
2683,,bolivia
4989,,cuba
15040,,opec (eia)
3088,,brunei
7497,,gabon
2423,,belize
3,,asean (ember)
20218,,uganda
6342,,eswatini
17763,,solomon islands
12427,,mongolia
7787,456.955,germany
19867,0.0,turkmenistan
13372,0.0,new zealand
15408,,oman
720,,american samoa
4848,,cote d'ivoire
1786,,austria
8555,,guyana
17270,,sao tome and principe
732,,american samoa
13160,0.894,netherlands
18767,,switzerland
13018,,nepal
6168,,equatorial guinea
1533,,australia
15956,,persian gulf (eia)
1713,,austria
11468,,malaysia
15267,,oceania
7347,1130.386,france
7222,61.737,finland
11516,0.0,malaysia
17812,,south africa
13067,,nepal
8781,,honduras
10657,,lebanon
2673,,bolivia
8954,39.799,hungary
3629,,cameroon
3512,,cambodia
11068,,lower-middle-income countries
13411,,new zealand
6478,,eurasia (shift)
20697,2253.506,united states
5764,,east timor
19574,,trinidad and tobago
3835,,cayman islands
2833,,botswana
9647,,iraq
15013,,opec (ei)
12794,,myanmar
2464,,benin
2958,27.079,brazil
20969,,uruguay
5935,0.0,ecuador
16785,,romania
2709,,bosnia and herzegovina
19530,,trinidad and tobago
19392,,thailand
4180,,chile
3422,,burundi
15682,,pakistan
3326,,burundi
15126,,opec (shift)
2746,,botswana
12615,0.0,morocco
17869,,south africa
3384,,burundi
2019,,bangladesh
7045,,european union (eia)
304,30.218,africa (ei)
8199,,greenland
20466,,united kingdom
11030,,low-income countries
11717,,martinique
17489,,serbia and montenegro
10939,,low-income countries
7765,296.001,germany
10519,,kyrgyzstan
2909,,brazil
12306,,middle east (shift)
1376,1466.149,asia pacific (ei)
2478,,benin
20148,,ussr
7326,1021.451,france
11845,,mexico
7354,737.357,france
12720,,mozambique
15357,0.0,oceania
16234,,philippines
13781,831.387,non-oecd (ei)
14379,,north korea
20999,0.0,uzbekistan
9019,,ieo - africa (eia)
4466,,colombia
3438,60.895,cis (ei)
5687,,eu28 (shift)
12323,,moldova
6349,,eswatini
16914,340.456,russia
4851,,cote d'ivoire
6806,,europe (shift)
14551,0.0,norway
21882,,zambia
1675,,australia and new zealand (eia)
17560,,sierra leone
21322,,wake island (eia)
19537,,trinidad and tobago
8311,,guam
2429,,belize
11559,,maldives
899,,antarctica
875,,angola
7194,53.704,finland
3476,473.199,cis (ei)
13705,,nigeria
2324,,belgium
11380,,madagascar
2827,,botswana
5967,,egypt
5495,,denmark
2143,,barbados
20457,0.0,united arab emirates
18718,106.915,sweden
4724,,cook islands
18661,,sweden
11818,,mexico
18422,,sri lanka
18346,,spain
8351,,guatemala
19073,0.0,taiwan
9377,0.0,indonesia
11408,,malawi
19623,,tunisia
409,,africa (shift)
21068,,vanuatu
13175,10.53,netherlands
9823,,israel
18651,,sweden
16314,,philippines
20587,119.393,united kingdom
13753,8.942,non-oecd (ei)
15684,,pakistan
14489,,norway
8211,,greenland
11616,,mali
19083,0.281,taiwan
11395,,malawi
21057,,vanuatu
14322,,north korea
7296,,france
19435,,togo
1316,,asia (ember)
13331,,new zealand
15506,,oman
4500,0.0,colombia
21143,0.0,venezuela
20358,,united arab emirates
16811,,romania
21818,,zambia
5757,,east germany (eia)
16875,0.0,romania
7549,,gabon
17892,0.0,south africa
14540,0.0,norway
17101,,saint lucia
4685,,congo
18857,71.598,switzerland
483,,albania
12078,0.0,middle east (ei)
18090,,south korea
1538,,australia
2646,,bolivia
