Unnamed__0,nuclear_consumption,country
8623,,haiti
10961,,low-income countries
3662,,canada
5684,,eu28 (shift)
21693,,yugoslavia
11212,0.0,luxembourg
6661,3297.42,europe
16939,505.078,russia
12527,,morocco
16149,,peru
1852,,bahamas
7942,,gibraltar
15226,,opec - south america (eia)
17272,,sao tome and principe
14178,,north america (shift)
2138,,barbados
5401,,denmark
17246,,sao tome and principe
9920,,italy
13635,,nigeria
85,,afghanistan
7173,,fiji
18285,55.741,south and central america (ei)
20100,,ussr
14456,,northern mariana islands
2373,119.082,belgium
19307,,thailand
21334,,wake island (eia)
6585,,europe
14228,,north america (shift)
19037,,taiwan
18888,,syria
2711,,bosnia and herzegovina
13405,,new zealand
12920,,namibia
4102,,central and south america (shift)
18505,,sudan
10927,,low-income countries
2937,4.662,brazil
6425,,eurasia (eia)
17190,,saint vincent and the grenadines
682,0.0,algeria
2588,,bolivia
20712,,united states pacific islands (shift)
19737,,turkey
11692,,martinique
14169,,north america (shift)
16367,,poland
3201,,bulgaria
21044,,vanuatu
16334,,poland
4340,,china
927,,antigua and barbuda
7875,,ghana
1177,,asia
11068,,lower-middle-income countries
11420,,malawi
7004,1837.265,european union (27)
8142,,greenland
18069,,south korea
15523,,oman
7990,,greece
2525,,bermuda
12296,,middle east (shift)
5788,,eastern africa (ei)
18342,,spain
6568,,europe
10618,,latvia
2981,,british virgin islands
10167,924.956,japan
11883,0.0,mexico
12661,,mozambique
12683,,mozambique
12432,,mongolia
17482,,serbia and montenegro
6048,0.0,egypt
8117,,greenland
9535,,iraq
10350,,kiribati
928,,antigua and barbuda
5419,,denmark
16744,,reunion
13950,,north america
2916,,brazil
7655,,georgia
20251,,ukraine
16432,,poland
15740,0.865,pakistan
21350,,wake island (eia)
5979,,egypt
1502,,asia and oceania (shift)
12868,,myanmar
454,,africa (shift)
14917,,oecd - north america (eia)
18292,,spain
9442,,iran
189,,africa
9364,0.0,indonesia
7139,,fiji
18440,0.0,sri lanka
8987,,ieo - africa (eia)
10176,757.055,japan
7850,,ghana
21151,0.0,venezuela
12454,,mongolia
13242,,netherlands antilles
7926,,gibraltar
17968,,south america
17300,,saudi arabia
6500,,eurasia (shift)
12416,,mongolia
10698,,lesotho
10765,,libya
17825,,south africa
18873,68.469,switzerland
19894,,turkmenistan
326,,africa (ember)
3292,,burkina faso
2608,,bolivia
15691,,pakistan
12651,,mozambique
10788,,libya
16586,,puerto rico
10572,,laos
957,,antigua and barbuda
11603,,mali
8375,,guatemala
19209,,tanzania
9478,0.0,iran
12222,,middle east (shift)
18055,62.458,south america
6918,,european union (27)
16069,,persian gulf (shift)
9264,32.266,india
15413,,oman
14530,,norway
2976,,british virgin islands
12637,,morocco
5731,,eu28 (shift)
2358,0.031,belgium
19040,,taiwan
18834,20.053,switzerland
2163,,barbados
12938,,nauru
5381,,democratic republic of congo
14787,,oecd (shift)
8191,,greenland
10797,,libya
14882,,oecd - europe (eia)
13713,,niue
16113,,peru
2647,,bolivia
15555,,other non-oecd - america (eia)
21305,,vietnam
18810,,switzerland
18547,,suriname
20815,,united states virgin islands
11712,,martinique
4702,,cook islands
16950,,rwanda
7667,,georgia
19240,,tanzania
21265,,vietnam
20055,,u.s. territories (eia)
21718,,yugoslavia
16191,,peru
20177,,ussr
5564,,dominica
21679,,yugoslavia
17756,,solomon islands
3708,,canada
1489,,asia and oceania (shift)
13834,,non-oecd (eia)
17898,17.499,south africa
10866,,libya
1778,,austria
10079,,japan
18368,18.512,spain
5634,,dominican republic
778,,angola
429,,africa (shift)
18909,,syria
19339,,thailand
7998,,greece
8552,,guyana
12729,,mozambique
20411,0.0,united arab emirates
17967,,south america
6167,,equatorial guinea
10560,,laos
20704,2178.659,united states
12517,,montserrat
6043,0.0,egypt
19348,0.0,thailand
7235,,france
5736,,eu28 (shift)
12634,,morocco
15812,,panama
17356,0.0,saudi arabia
9582,,iraq
21732,,yugoslavia
12192,,middle east (ember)
720,,american samoa
16700,0.0,qatar
7574,,gabon
6348,,eswatini
19039,,taiwan
12819,,myanmar
3503,,cambodia
19279,,tanzania
1896,,bahrain
1536,,australia
6400,,ethiopia
17319,,saudi arabia
5858,,ecuador
10798,,libya
2665,,bolivia
6879,,europe (shift)
5028,,cuba
12030,,middle africa (ei)
19596,,trinidad and tobago
8909,,hungary
18230,,south sudan
20392,,united arab emirates
5763,,east germany (eia)
11663,,malta
2731,,botswana
8073,0.0,greece
13245,,netherlands antilles
6696,386.183,europe (ei)
9913,,italy
2181,,barbados
5940,0.0,ecuador
16795,,romania
16001,,persian gulf (shift)
8531,,guinea-bissau
9589,,iraq
3418,,burundi
21267,,vietnam
15546,,other non-oecd - america (eia)
19148,,tajikistan
17010,,saint helena
13802,1730.037,non-oecd (ei)
20522,,united kingdom
17894,0.0,south africa
6420,,eurasia (eia)
14957,,opec (ei)
3088,,brunei
3113,,brunei
18290,55.11,south and central america (ei)
18930,,syria
12648,,morocco
3970,0.0,central america (ei)
2565,,bhutan
10638,,lebanon
5646,,eu28 (shift)
9760,,ireland
10515,,kyrgyzstan
19487,,tonga
19646,,tunisia
13667,,nigeria
18862,75.748,switzerland
5746,,eu28 (shift)
16177,0.0,peru
12293,,middle east (shift)
20338,209.953,ukraine
10512,,kyrgyzstan
8357,,guatemala
11455,,malaysia
20245,,ukraine
7617,,gambia
20576,182.605,united kingdom
3342,,burundi
11100,,lower-middle-income countries
19296,,thailand
7181,0.0,finland
18526,,suriname
17047,,saint kitts and nevis
17706,15.483,slovenia
6346,,eswatini
1107,,armenia
2922,0.0,brazil
7960,,gibraltar
710,,algeria
11683,,martinique
171,,africa
10423,,kuwait
1123,,aruba
837,,angola
16694,0.0,qatar
11441,,malaysia
15419,,oman
16255,,philippines
18993,,syria
6909,,european union (27)
1187,,asia
10686,,lesotho
7297,2.545,france
15177,,opec - africa (eia)
5738,,eu28 (shift)
16787,,romania
5132,0.568,czechia
228,0.0,africa
21669,,yemen
18366,21.406,spain
5812,0.0,eastern africa (ei)
2320,,belgium
8825,0.0,hong kong
